employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
22173,Sales & Marketing,Indore,Master's & above,m,sourcing,3,42,3.0,2,0,56.0,0
47080,Operations,Jamshedpur,Bachelor's,m,sourcing,1,35,4.0,8,0,62.0,0
57932,Technology,Lucknow,Bachelor's,f,other,1,26,3.0,2,0,74.0,0
33651,Technology,Delhi,Bachelor's,m,sourcing,1,29,1.0,4,0,78.0,0
46941,Sales & Marketing,Ahmedabad,Bachelor's,m,other,1,34,5.0,9,0,53.0,0
66942,Procurement,Kochi,Bachelor's,f,other,1,44,1.0,7,0,70.0,0
33877,Sales & Marketing,Delhi,Bachelor's,m,other,1,23,4.0,2,0,47.0,0
8049,HR,Bangalore,Master's & above,m,sourcing,1,42,5.0,10,1,86.0,1
24026,Operations,Gurgaon,Bachelor's,m,other,1,30,,1,0,55.0,0
22882,Operations,Chennai,Master's & above,m,other,1,44,4.0,4,0,64.0,0
74258,Operations,Chandigarh,Bachelor's,f,referred,1,30,5.0,6,0,,0
43725,Analytics,Delhi,Bachelor's,m,other,1,39,5.0,11,0,89.0,0
23871,Operations,Ahmedabad,Master's & above,m,other,1,31,5.0,7,0,57.0,1
38590,Finance,Hyderabad,Bachelor's,m,other,3,29,1.0,2,0,60.0,0
30349,Sales & Marketing,Shillong,Master's & above,m,other,1,38,1.0,10,0,51.0,0
15146,HR,Chandigarh,Bachelor's,f,other,1,26,,1,0,46.0,0
69935,Sales & Marketing,Delhi,,m,other,1,23,,1,0,50.0,0
41058,Procurement,Nagpur,Bachelor's,f,sourcing,3,29,4.0,8,0,69.0,0
15144,Sales & Marketing,Guwahati,Bachelor's,m,other,1,30,3.0,5,0,46.0,0
20144,Operations,Ahmedabad,Master's & above,m,sourcing,2,33,2.0,7,0,57.0,0
78143,Analytics,Hyderabad,Bachelor's,m,referred,1,28,,1,0,83.0,0
77476,Technology,Delhi,Bachelor's,f,referred,2,37,5.0,4,1,83.0,1
36650,Sales & Marketing,Chennai,Master's & above,m,other,1,40,4.0,6,0,60.0,1
41807,Procurement,Bangalore,Bachelor's,m,other,1,32,3.0,10,0,76.0,0
55526,Analytics,Jaipur,Bachelor's,m,other,2,30,1.0,7,0,83.0,0
33914,R&D,Hyderabad,Bachelor's,f,other,2,28,4.0,2,0,86.0,0
17749,Finance,Coimbatore,Bachelor's,m,sourcing,1,32,3.0,7,0,57.0,0
66751,Procurement,Patna,Bachelor's,m,sourcing,3,30,3.0,6,0,69.0,0
25782,HR,Delhi,Bachelor's,f,sourcing,1,58,4.0,16,0,55.0,0
71632,Sales & Marketing,Chennai,Master's & above,m,sourcing,1,38,3.0,3,0,50.0,0
12973,Operations,Mumbai,Bachelor's,f,sourcing,1,34,5.0,6,0,62.0,0
33699,HR,Vadodara,Bachelor's,m,other,1,30,5.0,5,0,51.0,0
9248,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,25,2.0,3,0,47.0,0
2674,Sales & Marketing,Kochi,Bachelor's,m,other,2,32,3.0,2,0,50.0,0
45611,Analytics,Jamshedpur,Bachelor's,m,other,1,32,1.0,9,0,86.0,0
32848,Sales & Marketing,Indore,Bachelor's,f,other,1,34,1.0,4,0,47.0,0
59671,Procurement,Bangalore,Bachelor's,f,sourcing,1,29,3.0,2,0,66.0,0
1767,Technology,Delhi,Bachelor's,m,other,1,36,2.0,5,0,82.0,0
64686,Procurement,Bangalore,Master's & above,f,other,1,33,4.0,5,0,73.0,0
61152,Technology,Bangalore,Master's & above,f,sourcing,1,33,5.0,6,0,81.0,0
73057,Procurement,Hyderabad,Master's & above,m,sourcing,1,50,4.0,3,0,64.0,0
78276,Technology,Lucknow,Master's & above,f,other,1,37,5.0,5,0,82.0,0
59553,Sales & Marketing,Hyderabad,,m,sourcing,1,29,1.0,3,0,50.0,0
24657,Operations,Indore,Bachelor's,m,other,1,27,4.0,3,0,,0
1757,Operations,Coimbatore,Bachelor's,m,other,1,28,,1,0,59.0,0
21736,Sales & Marketing,Nagpur,Bachelor's,m,other,1,26,,1,0,47.0,0
39142,Operations,Hyderabad,Master's & above,f,sourcing,1,60,4.0,4,0,59.0,0
22494,Technology,Delhi,Bachelor's,f,other,1,44,2.0,15,0,78.0,0
76094,Analytics,Patna,Bachelor's,m,other,1,31,5.0,4,0,85.0,0
1405,Sales & Marketing,Bangalore,Bachelor's,m,other,2,31,3.0,4,0,,0
47221,HR,Hyderabad,Master's & above,m,other,1,42,3.0,12,0,46.0,0
6506,Operations,Chandigarh,Master's & above,m,sourcing,1,33,1.0,5,0,57.0,0
37986,Operations,Delhi,,f,sourcing,1,29,5.0,6,0,56.0,0
46346,Operations,Nagpur,Master's & above,m,sourcing,1,30,5.0,5,1,75.0,1
51887,Sales & Marketing,Kochi,Master's & above,m,other,1,29,3.0,3,0,54.0,0
25051,HR,Delhi,Master's & above,m,other,1,52,5.0,12,0,47.0,0
51424,Operations,Delhi,Bachelor's,f,sourcing,1,28,,1,0,68.0,0
70541,Sales & Marketing,Noida,Bachelor's,m,other,1,29,,1,0,51.0,0
17205,Analytics,Hyderabad,Master's & above,m,sourcing,1,27,,1,0,83.0,0
3980,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,40,3.0,3,0,48.0,1
73715,Operations,Ahmedabad,Bachelor's,m,sourcing,1,41,5.0,5,0,,1
57363,Procurement,Bhubaneswar,Bachelor's,m,sourcing,1,32,3.0,4,0,71.0,0
52400,Sales & Marketing,Ranchi,Bachelor's,m,other,1,25,1.0,2,0,51.0,0
56338,Analytics,Bangalore,Bachelor's,f,sourcing,1,29,4.0,2,0,84.0,0
30422,HR,Visakhapatnam,Bachelor's,f,other,1,27,,1,0,,0
12583,Operations,Bangalore,Below Secondary,m,sourcing,2,26,5.0,2,0,54.0,0
5660,Sales & Marketing,Bangalore,Bachelor's,f,other,1,33,5.0,8,0,49.0,0
7865,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,44,3.0,6,0,,0
64340,Operations,Delhi,Bachelor's,f,sourcing,1,38,5.0,9,0,94.0,1
51658,Sales & Marketing,Lucknow,Bachelor's,m,other,1,33,1.0,6,0,48.0,0
71175,Operations,Lucknow,Bachelor's,f,sourcing,2,39,3.0,11,0,62.0,0
21075,Procurement,Delhi,Bachelor's,m,other,1,56,3.0,17,0,69.0,0
66724,Operations,Mumbai,Bachelor's,m,other,1,33,5.0,5,0,56.0,0
61778,Sales & Marketing,Gurgaon,Bachelor's,m,other,1,28,3.0,2,0,51.0,0
65759,Finance,Delhi,Bachelor's,m,other,1,39,4.0,14,0,58.0,0
8861,Technology,Chandigarh,Master's & above,m,sourcing,1,35,1.0,5,0,76.0,0
52232,Technology,Vadodara,Master's & above,m,other,1,32,3.0,7,0,79.0,0
1474,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,52,3.0,3,0,49.0,0
1281,Sales & Marketing,Hyderabad,Bachelor's,m,other,2,34,3.0,4,0,50.0,0
9148,Operations,Delhi,Bachelor's,f,other,1,47,3.0,15,0,60.0,0
60179,Operations,Ahmedabad,Bachelor's,f,sourcing,1,36,5.0,10,0,60.0,0
44436,Sales & Marketing,Kolkata,Bachelor's,m,sourcing,1,33,1.0,8,0,48.0,0
4311,Technology,Delhi,Bachelor's,m,other,1,50,1.0,7,0,79.0,0
35039,Sales & Marketing,Indore,Bachelor's,m,sourcing,1,32,4.0,5,0,50.0,0
56394,Procurement,Patna,Bachelor's,m,sourcing,2,30,3.0,2,0,70.0,0
54131,Analytics,Lucknow,Master's & above,m,other,3,34,3.0,10,0,82.0,0
76521,Procurement,Chennai,Bachelor's,f,other,1,33,5.0,4,0,66.0,1
3562,Procurement,Surat,Master's & above,m,other,1,36,3.0,4,0,70.0,0
69681,Procurement,Delhi,Master's & above,m,other,1,39,4.0,10,0,68.0,0
5015,Sales & Marketing,Vadodara,Master's & above,m,other,1,36,5.0,10,0,47.0,0
13018,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,55,3.0,14,0,55.0,0
9638,Finance,Patna,Bachelor's,m,sourcing,1,24,,1,0,60.0,1
61793,Procurement,Delhi,Bachelor's,f,sourcing,1,30,5.0,4,0,71.0,0
1847,Sales & Marketing,Shillong,Master's & above,m,sourcing,1,27,3.0,3,0,53.0,0
2673,HR,Bangalore,Bachelor's,m,other,2,32,5.0,4,0,49.0,0
5786,R&D,Hyderabad,Master's & above,m,other,1,31,3.0,5,0,83.0,0
75611,Operations,Thiruvananthapuram,Bachelor's,m,other,1,38,5.0,4,0,60.0,1
46345,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,27,3.0,3,0,47.0,0
73419,Analytics,Hyderabad,Bachelor's,m,sourcing,3,27,4.0,4,0,85.0,0
53322,Operations,Guwahati,Master's & above,f,other,1,31,3.0,6,0,58.0,0
45719,Operations,Hyderabad,Bachelor's,m,other,1,24,4.0,2,0,58.0,0
15083,Operations,Bangalore,Bachelor's,m,sourcing,1,32,3.0,6,0,59.0,0
70897,Operations,Chandigarh,Master's & above,m,other,1,40,3.0,5,1,72.0,1
40927,Sales & Marketing,Kochi,Bachelor's,m,other,2,32,4.0,5,0,52.0,0
23700,Procurement,Chandigarh,Bachelor's,m,sourcing,1,52,3.0,9,0,68.0,0
536,Analytics,Noida,Bachelor's,m,sourcing,1,29,1.0,2,0,80.0,0
51568,Sales & Marketing,Delhi,Master's & above,m,other,2,48,5.0,7,0,51.0,0
7858,HR,Delhi,Bachelor's,f,sourcing,1,45,4.0,3,0,46.0,0
44543,HR,Delhi,Bachelor's,m,other,1,60,3.0,4,0,47.0,0
17435,Operations,Noida,Bachelor's,m,sourcing,2,31,3.0,3,0,55.0,0
38067,Sales & Marketing,Ahmedabad,Bachelor's,m,sourcing,4,35,3.0,8,0,48.0,0
40307,Technology,Hyderabad,Bachelor's,f,referred,1,29,5.0,8,0,79.0,0
36363,R&D,Mumbai,Master's & above,m,other,2,36,3.0,3,0,89.0,0
68189,Operations,Lucknow,Bachelor's,m,sourcing,1,32,5.0,2,0,60.0,0
5047,Sales & Marketing,Ahmedabad,Master's & above,m,other,2,38,4.0,3,0,47.0,0
44602,Technology,Bhubaneswar,Bachelor's,m,sourcing,3,28,4.0,4,0,78.0,0
56077,Operations,Delhi,Bachelor's,m,other,1,28,3.0,2,0,56.0,0
23069,Operations,Hyderabad,Bachelor's,f,other,1,33,3.0,4,0,59.0,0
67254,Sales & Marketing,Jamshedpur,Bachelor's,f,other,1,26,3.0,2,0,53.0,0
55820,Finance,Dehradun,Bachelor's,f,other,1,28,5.0,4,1,56.0,0
2258,Operations,Visakhapatnam,Bachelor's,f,sourcing,2,33,5.0,2,0,60.0,0
52229,HR,Delhi,Master's & above,m,sourcing,1,43,3.0,3,0,51.0,0
40389,Procurement,Coimbatore,Bachelor's,f,sourcing,1,37,4.0,4,0,64.0,0
73776,Technology,Bangalore,Master's & above,m,sourcing,1,44,4.0,3,0,79.0,0
56567,Sales & Marketing,Bangalore,,m,sourcing,1,26,3.0,3,0,49.0,0
78105,Operations,Hyderabad,Master's & above,m,referred,1,33,5.0,5,0,59.0,0
12506,Operations,Delhi,Bachelor's,m,sourcing,2,43,5.0,13,0,57.0,0
27046,Procurement,Delhi,Bachelor's,m,sourcing,1,43,4.0,16,0,71.0,0
46676,Operations,Coimbatore,Bachelor's,m,other,1,31,3.0,7,0,60.0,0
30827,Sales & Marketing,Kolkata,Bachelor's,m,other,1,27,5.0,3,0,49.0,0
17891,Operations,Delhi,Below Secondary,m,other,1,20,,1,0,58.0,0
27592,Operations,Surat,Master's & above,f,other,1,39,3.0,2,0,60.0,0
71468,Sales & Marketing,Chandigarh,Master's & above,m,other,1,50,3.0,10,0,,0
28904,Procurement,Indore,Master's & above,m,sourcing,1,32,2.0,5,0,67.0,0
14027,Technology,Kochi,Bachelor's,f,sourcing,1,35,3.0,5,0,76.0,0
31326,Operations,Chandigarh,Bachelor's,m,other,1,40,5.0,7,0,57.0,0
10634,Sales & Marketing,Dehradun,Bachelor's,m,sourcing,1,48,3.0,3,0,47.0,0
74043,Sales & Marketing,Noida,Bachelor's,m,sourcing,1,37,3.0,3,0,47.0,0
57628,Operations,Chennai,Bachelor's,f,other,1,38,5.0,5,0,59.0,0
31839,Procurement,Patna,Master's & above,m,other,1,38,3.0,10,0,70.0,1
42041,Analytics,Hyderabad,Bachelor's,m,sourcing,1,28,5.0,2,0,82.0,0
64692,Finance,Bangalore,Bachelor's,m,other,1,29,4.0,2,0,,0
48049,Procurement,Delhi,Master's & above,f,other,3,50,3.0,13,0,69.0,0
50887,Legal,Delhi,Bachelor's,f,other,1,37,3.0,8,0,62.0,0
65847,Technology,Hyderabad,Bachelor's,f,other,2,26,4.0,4,0,79.0,0
20963,Legal,Mumbai,Bachelor's,m,other,1,32,4.0,6,0,,0
41458,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,53,2.0,17,0,48.0,0
56794,Sales & Marketing,Dehradun,Bachelor's,m,sourcing,2,32,1.0,9,0,48.0,0
6151,Procurement,Hyderabad,Master's & above,m,other,1,35,3.0,4,0,69.0,0
68878,Analytics,Hyderabad,Bachelor's,m,referred,3,28,4.0,4,0,86.0,0
35291,Procurement,Bangalore,Bachelor's,f,other,2,33,3.0,9,0,75.0,0
7896,Operations,Coimbatore,Bachelor's,m,sourcing,1,37,5.0,6,0,,0
62675,Operations,Delhi,Bachelor's,m,sourcing,1,40,5.0,6,0,58.0,0
12101,Operations,Delhi,Below Secondary,m,other,1,24,,1,0,56.0,0
15843,Technology,Bangalore,Below Secondary,m,sourcing,1,23,3.0,2,0,91.0,1
15987,Procurement,Amritsar,Bachelor's,m,sourcing,1,27,4.0,3,0,69.0,0
29340,Sales & Marketing,Jaipur,Bachelor's,f,sourcing,1,30,3.0,6,0,46.0,0
19331,Sales & Marketing,Bangalore,Bachelor's,m,other,2,24,3.0,2,0,47.0,0
51082,Procurement,Bhubaneswar,Bachelor's,f,other,1,32,,1,0,62.0,0
65424,Operations,Bangalore,Master's & above,m,other,1,43,3.0,8,0,65.0,0
40401,Procurement,Kochi,Master's & above,m,other,1,41,1.0,11,0,68.0,0
33330,Technology,Delhi,Master's & above,f,other,1,58,5.0,19,0,77.0,1
735,Technology,Patna,Master's & above,m,other,1,44,3.0,8,0,81.0,0
56740,Technology,Lucknow,Bachelor's,f,sourcing,2,30,3.0,2,0,79.0,0
20899,Technology,Delhi,Bachelor's,f,other,1,26,1.0,1,0,77.0,0
28757,Legal,Delhi,Below Secondary,m,sourcing,1,26,5.0,2,0,,0
18969,Operations,Hyderabad,Bachelor's,m,sourcing,1,29,5.0,3,0,63.0,0
17215,Analytics,Lucknow,,m,sourcing,2,30,4.0,9,0,88.0,0
26057,Operations,Kochi,Master's & above,f,other,2,37,4.0,9,0,63.0,0
7982,Sales & Marketing,Kolkata,Bachelor's,m,other,1,29,4.0,6,0,49.0,0
20569,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,30,3.0,3,0,49.0,0
9701,Technology,Indore,Bachelor's,f,sourcing,1,29,4.0,8,0,78.0,0
38198,Sales & Marketing,Chandigarh,Bachelor's,m,other,3,27,,1,0,,0
2436,Analytics,Amritsar,Bachelor's,m,other,1,33,3.0,4,0,83.0,0
35565,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,1,33,5.0,6,0,48.0,0
31225,Procurement,Chennai,Master's & above,m,other,1,37,2.0,3,0,67.0,0
11541,Procurement,Chandigarh,Bachelor's,f,other,1,40,3.0,9,0,69.0,0
32827,Analytics,Lucknow,Bachelor's,m,sourcing,1,35,2.0,2,0,86.0,0
49589,Procurement,Patna,Bachelor's,m,other,3,32,3.0,8,0,68.0,0
54891,Procurement,Bangalore,Master's & above,m,other,1,39,3.0,13,0,70.0,0
50131,Operations,Hyderabad,Bachelor's,f,sourcing,1,34,5.0,6,0,54.0,0
13953,Operations,Bangalore,Master's & above,m,other,1,44,1.0,6,0,,0
4116,Analytics,Nagpur,Bachelor's,f,other,1,32,3.0,6,0,90.0,0
55206,Analytics,Ahmedabad,Bachelor's,m,other,1,39,5.0,6,0,84.0,1
37217,Technology,Bhubaneswar,Bachelor's,m,other,1,26,2.0,4,0,79.0,0
2203,Sales & Marketing,Gurgaon,Bachelor's,m,other,1,27,5.0,6,0,55.0,0
66571,Analytics,Nagpur,Master's & above,m,other,1,31,3.0,7,0,85.0,0
75490,Procurement,Delhi,Bachelor's,m,other,1,31,5.0,7,0,85.0,1
6615,Sales & Marketing,Bangalore,Master's & above,m,sourcing,1,37,4.0,3,0,48.0,0
32729,Procurement,Mumbai,Bachelor's,f,other,2,25,3.0,3,0,74.0,0
49032,Sales & Marketing,Delhi,Bachelor's,m,other,1,44,5.0,15,0,52.0,0
44449,Technology,Patna,Bachelor's,f,other,1,40,3.0,6,0,79.0,0
59161,Finance,Vadodara,Master's & above,m,other,2,33,5.0,5,0,62.0,0
48639,Operations,Delhi,,m,other,1,29,1.0,5,0,58.0,0
20667,Procurement,Chandigarh,Bachelor's,f,other,1,33,5.0,6,0,73.0,0
43595,Sales & Marketing,Nagpur,Bachelor's,m,other,1,41,5.0,12,0,48.0,0
17703,Technology,Hyderabad,Bachelor's,m,referred,1,29,3.0,3,0,79.0,0
38780,Operations,Lucknow,Master's & above,m,other,1,36,3.0,3,0,53.0,0
44003,Technology,Delhi,Master's & above,m,sourcing,1,38,2.0,4,0,82.0,0
19636,Technology,Chandigarh,Bachelor's,m,sourcing,1,29,2.0,5,0,79.0,0
27729,R&D,Lucknow,Master's & above,m,other,1,34,3.0,5,0,80.0,0
55220,Sales & Marketing,Lucknow,Bachelor's,m,sourcing,1,37,1.0,7,0,51.0,0
48752,Finance,Mumbai,Bachelor's,m,other,1,28,1.0,3,0,55.0,0
39624,Analytics,Shillong,,m,other,1,31,3.0,7,0,81.0,0
22670,Operations,Surat,Bachelor's,m,other,1,35,3.0,9,0,60.0,0
16588,Analytics,Hyderabad,Master's & above,m,sourcing,2,40,3.0,9,0,85.0,0
70883,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,60,1.0,17,0,52.0,0
57274,Operations,Jamshedpur,Bachelor's,m,other,1,32,5.0,5,0,60.0,0
712,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,sourcing,1,28,4.0,2,0,46.0,0
12515,Operations,Delhi,Bachelor's,f,other,1,20,2.0,2,0,64.0,0
27238,Sales & Marketing,Raipur,Bachelor's,f,sourcing,1,31,3.0,9,0,51.0,0
53933,Technology,Delhi,Bachelor's,m,other,3,29,,1,0,77.0,0
29526,Analytics,Hyderabad,Bachelor's,m,other,1,27,,1,0,80.0,0
69147,Sales & Marketing,Coimbatore,Bachelor's,m,sourcing,1,28,5.0,2,0,44.0,0
72814,Finance,Delhi,Master's & above,f,other,1,39,3.0,9,0,54.0,0
72144,Analytics,Mysore,Bachelor's,m,sourcing,2,30,3.0,4,0,86.0,0
25897,Sales & Marketing,Mumbai,Bachelor's,f,other,1,26,3.0,2,0,46.0,0
26309,Operations,Kochi,Bachelor's,m,other,1,35,3.0,7,0,59.0,0
49746,Technology,Pune,Master's & above,m,other,1,41,1.0,11,0,80.0,0
46382,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,46,3.0,5,0,47.0,0
74486,Procurement,Delhi,Master's & above,m,sourcing,1,58,2.0,12,0,68.0,0
6318,Sales & Marketing,Chandigarh,,m,other,1,22,,1,0,49.0,0
21021,Sales & Marketing,Vadodara,Bachelor's,m,other,1,25,3.0,2,0,49.0,0
62164,Sales & Marketing,Patna,Bachelor's,m,sourcing,2,32,4.0,2,0,47.0,0
46534,Technology,Chandigarh,Master's & above,f,other,3,35,3.0,7,0,82.0,0
7025,Procurement,Kochi,Master's & above,m,other,1,52,1.0,5,0,68.0,0
39226,Operations,Delhi,Master's & above,m,other,1,57,3.0,3,0,63.0,0
72488,Technology,Delhi,Master's & above,f,sourcing,1,53,1.0,21,0,78.0,0
64794,Sales & Marketing,Pune,Bachelor's,m,sourcing,1,30,5.0,4,0,50.0,0
20758,Sales & Marketing,Indore,Bachelor's,m,sourcing,1,25,3.0,2,0,53.0,0
8709,Sales & Marketing,Delhi,Master's & above,m,sourcing,1,56,1.0,17,0,46.0,0
14911,Sales & Marketing,Nagpur,Bachelor's,m,other,1,30,1.0,9,0,47.0,0
61195,HR,Coimbatore,Bachelor's,m,other,1,27,,1,0,51.0,0
55449,Sales & Marketing,Delhi,Bachelor's,f,other,1,36,4.0,3,0,47.0,0
27976,Finance,Nagpur,Master's & above,m,sourcing,3,35,4.0,3,0,,1
43379,Procurement,Mumbai,Bachelor's,m,other,2,31,3.0,4,0,72.0,0
66463,Sales & Marketing,Jamshedpur,Bachelor's,f,sourcing,2,32,2.0,6,0,49.0,0
34358,Analytics,Ahmedabad,Bachelor's,m,sourcing,1,33,3.0,5,0,84.0,0
62889,Operations,Kochi,Bachelor's,m,other,1,38,5.0,5,0,,1
3273,Operations,Delhi,Master's & above,f,sourcing,1,33,4.0,2,0,59.0,0
24160,Legal,Hyderabad,Master's & above,m,other,1,38,3.0,7,0,54.0,0
27236,Sales & Marketing,Bangalore,Master's & above,m,other,6,34,4.0,8,0,47.0,0
10335,Procurement,Kochi,Master's & above,f,other,1,41,5.0,13,1,67.0,0
56556,Operations,Delhi,,m,sourcing,2,39,4.0,14,0,,0
71465,Sales & Marketing,Guwahati,Bachelor's,m,sourcing,1,28,3.0,4,0,46.0,0
16776,Analytics,Lucknow,Bachelor's,m,other,1,29,5.0,5,0,85.0,0
38775,Analytics,Hyderabad,,m,sourcing,1,27,,1,0,86.0,0
64444,Analytics,Kochi,Bachelor's,m,sourcing,1,29,,1,0,80.0,0
50466,Sales & Marketing,Bhubaneswar,Master's & above,m,other,1,32,4.0,6,0,48.0,0
12856,Sales & Marketing,Lucknow,Bachelor's,f,other,1,31,2.0,4,0,50.0,0
71897,Sales & Marketing,Kochi,Bachelor's,m,other,1,27,3.0,2,1,47.0,0
4861,Sales & Marketing,Chandigarh,Bachelor's,f,other,1,29,3.0,5,0,49.0,0
45356,Procurement,Chandigarh,Bachelor's,f,sourcing,1,30,3.0,5,0,66.0,0
75885,Finance,Patna,Bachelor's,m,other,1,38,4.0,7,0,58.0,0
20299,Sales & Marketing,Amritsar,Bachelor's,m,sourcing,1,27,4.0,2,0,,0
51034,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,2,29,1.0,4,0,50.0,0
21253,Technology,Delhi,Master's & above,f,other,1,40,3.0,13,0,79.0,0
65718,Finance,Delhi,Bachelor's,f,other,1,27,3.0,5,0,,0
76603,Sales & Marketing,Patna,Bachelor's,m,other,1,44,1.0,16,0,50.0,0
54134,Operations,Visakhapatnam,Bachelor's,m,sourcing,1,28,2.0,3,0,,0
26993,Technology,Delhi,Below Secondary,m,sourcing,1,23,,1,0,76.0,0
28085,Operations,Delhi,Master's & above,f,sourcing,2,59,3.0,31,0,62.0,0
25231,Procurement,Hyderabad,Bachelor's,f,sourcing,1,29,,1,0,72.0,0
74272,Operations,Nagpur,Master's & above,f,other,1,32,4.0,2,0,,0
60084,Sales & Marketing,Mysore,Master's & above,f,sourcing,1,36,1.0,3,0,44.0,0
2513,Technology,Shillong,Master's & above,m,other,1,33,3.0,5,0,81.0,0
57999,Sales & Marketing,Guwahati,Bachelor's,m,sourcing,1,34,3.0,6,0,47.0,1
25419,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,25,,1,0,49.0,0
9204,Finance,Chandigarh,Bachelor's,f,other,1,27,,1,0,57.0,0
63365,Procurement,Visakhapatnam,Bachelor's,f,other,1,34,3.0,8,0,67.0,0
58368,Technology,Delhi,Bachelor's,m,other,2,53,3.0,4,0,79.0,0
16584,HR,Lucknow,Bachelor's,m,other,1,29,3.0,3,0,51.0,0
66439,Sales & Marketing,Lucknow,Bachelor's,m,other,1,49,4.0,4,0,43.0,0
60831,Operations,Surat,Bachelor's,m,sourcing,1,26,4.0,3,0,,0
75567,Finance,Ahmedabad,Master's & above,m,other,1,35,4.0,3,0,59.0,0
64131,Technology,Mysore,Master's & above,f,other,1,33,5.0,4,0,80.0,0
33266,Operations,Delhi,Bachelor's,f,other,1,58,4.0,13,0,,0
60644,Finance,Nagpur,Bachelor's,m,other,1,28,3.0,5,0,,0
68804,Sales & Marketing,Chandigarh,Master's & above,m,other,1,54,2.0,6,0,47.0,0
20954,HR,Bangalore,Bachelor's,f,other,1,24,3.0,2,0,54.0,0
66979,Operations,Noida,Bachelor's,m,other,2,32,5.0,5,0,60.0,0
9879,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,1,30,4.0,3,0,92.0,1
59207,Operations,Jamshedpur,Bachelor's,m,other,1,26,3.0,4,0,58.0,0
25158,Operations,Patna,Bachelor's,m,sourcing,1,33,4.0,4,0,57.0,0
23656,Technology,Delhi,Master's & above,f,sourcing,1,34,3.0,2,0,83.0,0
57994,Procurement,Chennai,Bachelor's,m,sourcing,1,33,3.0,4,0,69.0,0
7710,Sales & Marketing,Delhi,Master's & above,f,other,2,36,4.0,7,0,52.0,0
60399,Analytics,Hyderabad,Bachelor's,m,other,1,33,5.0,5,0,83.0,1
26969,Legal,Chandigarh,Bachelor's,m,other,1,27,,1,0,59.0,0
53444,Sales & Marketing,Jamshedpur,Bachelor's,m,other,2,29,3.0,1,0,48.0,0
42607,Sales & Marketing,Patna,Bachelor's,m,other,1,38,2.0,4,0,53.0,0
1527,Technology,Pune,Bachelor's,m,other,1,31,3.0,9,0,81.0,0
8175,Sales & Marketing,Delhi,Master's & above,m,other,1,20,3.0,2,0,51.0,0
37015,Analytics,Hyderabad,Bachelor's,m,referred,1,28,3.0,4,1,86.0,0
12238,Sales & Marketing,Kolkata,Bachelor's,m,other,1,36,3.0,3,0,50.0,0
35407,Procurement,Kochi,Bachelor's,m,other,1,48,3.0,5,0,68.0,0
30083,Technology,Chandigarh,Master's & above,m,other,1,38,3.0,9,0,80.0,0
45691,Sales & Marketing,Pondicherry,Bachelor's,m,other,1,33,3.0,7,0,52.0,0
67714,Operations,Hyderabad,Bachelor's,m,other,1,40,2.0,4,0,60.0,0
56353,Operations,Hyderabad,Bachelor's,f,referred,1,34,5.0,3,0,59.0,0
38205,Sales & Marketing,Hyderabad,Bachelor's,m,other,1,35,4.0,8,0,48.0,0
23035,Technology,Chennai,Master's & above,m,other,1,35,4.0,8,0,79.0,0
18947,Analytics,Hyderabad,Bachelor's,f,other,2,27,3.0,5,0,84.0,0
69249,Operations,Mumbai,Bachelor's,m,other,1,43,3.0,4,0,62.0,0
60728,Analytics,Ahmedabad,Bachelor's,m,other,1,33,3.0,5,0,80.0,0
57627,Technology,Delhi,Below Secondary,m,sourcing,1,22,,1,0,84.0,0
55689,Sales & Marketing,Noida,Bachelor's,m,sourcing,1,41,3.0,7,0,48.0,0
16895,Sales & Marketing,Jaipur,,m,other,1,29,,1,0,49.0,0
12443,Analytics,Mysore,Master's & above,m,other,1,35,5.0,8,0,88.0,0
22432,Analytics,Bangalore,,m,other,1,29,3.0,4,0,82.0,0
44657,Procurement,Visakhapatnam,Master's & above,m,other,1,35,1.0,9,0,71.0,0
58736,Technology,Amritsar,Bachelor's,m,other,1,30,3.0,6,0,81.0,0
62492,Procurement,Jaipur,Bachelor's,m,sourcing,3,27,3.0,2,0,68.0,0
23686,Sales & Marketing,Jaipur,Bachelor's,m,sourcing,1,29,2.0,3,0,48.0,0
6610,Procurement,Vadodara,Master's & above,m,sourcing,1,31,4.0,6,0,71.0,0
11768,Analytics,Pune,Bachelor's,m,other,1,29,3.0,4,0,83.0,0
77546,Sales & Marketing,Bangalore,Bachelor's,m,other,1,26,3.0,5,0,48.0,0
64231,Operations,Kochi,Bachelor's,m,other,1,43,5.0,5,0,72.0,1
